"","State.province","Elevation.m.","Latitude","Genus","Taxon","Leaf area per leaf dry mass (specific leaf area, SLA)","Plant height","Seed dry mass","Leaf nitrogen (N) isotope signature (delta 15N)","Leaf nitrogen/phosphorus (N/P) ratio","Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)","Leaf carbon/nitrogen (C/N) ratio"
"807","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.099313832,NA,NA,-0.5,10.07885353,NA,51
"808","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",4.772291049,NA,NA,NA,NA,NA,NA
"809","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.435180944,NA,NA,NA,NA,NA,NA
"810","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",4.717254712,NA,NA,NA,NA,NA,NA
"811","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.413874655,NA,NA,NA,NA,NA,NA
"812","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.387340576,NA,NA,0.9,23.26410935,NA,54.3
"813","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.469585136,NA,NA,NA,NA,NA,NA
"814","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.628199162,NA,NA,NA,NA,NA,NA
"815","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",5.829247188,NA,NA,NA,NA,NA,NA
"816","Colorado",2506,38.6991,"Pseudotsuga","Pseudotsuga menziesii",4.884424876,NA,NA,NA,NA,NA,NA
"817","Colorado",2506,38.6991,"Picea","Picea engelmannii",5.158829415,NA,NA,1.1,2.394996071,NA,181.6
"818","Colorado",2506,38.6991,"Picea","Picea engelmannii",7.170052564,NA,NA,NA,NA,NA,NA
"819","Colorado",2506,38.6991,"Picea","Picea engelmannii",5.220253958,NA,NA,NA,NA,NA,NA
"820","Colorado",2506,38.6991,"Picea","Picea engelmannii",4.150618444,NA,NA,NA,NA,NA,NA
"821","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.667936288,NA,NA,NA,NA,NA,NA
"822","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.472681704,NA,NA,0.7,1.352668838,NA,230.8
"823","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.890386343,NA,NA,NA,NA,NA,NA
"824","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.331459095,NA,NA,NA,NA,NA,NA
"825","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.639289678,NA,NA,NA,NA,NA,NA
"826","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.552976413,NA,NA,NA,NA,NA,NA
"827","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.169138418,NA,NA,0.8,13.84339526,NA,39.3
"828","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.491725381,NA,NA,NA,NA,NA,NA
"829","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.037555697,NA,NA,NA,NA,NA,NA
"830","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.385077616,NA,NA,NA,NA,NA,NA
"831","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.178815362,NA,NA,NA,NA,NA,NA
"832","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.020219867,NA,NA,0.8,13.04464683,NA,25.6
"833","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.41739027,NA,NA,NA,NA,NA,NA
"834","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.501516333,NA,NA,NA,NA,NA,NA
"835","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.855191257,NA,NA,NA,NA,NA,NA
"836","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.767822361,NA,NA,NA,NA,NA,NA
"837","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.320558077,NA,NA,0.8,6.919679876,NA,44.6
"838","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.780133253,NA,NA,NA,NA,NA,NA
"839","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.899884036,NA,NA,NA,NA,NA,NA
"840","Colorado",2506,38.6991,"Picea","Picea engelmannii",2.675,NA,NA,NA,NA,NA,NA
"841","Colorado",2506,38.6991,"Picea","Picea engelmannii",3.21484151,NA,NA,NA,NA,NA,NA
"842","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.139360979,NA,NA,0.7,NA,NA,99.6
"843","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.7791587,NA,NA,NA,NA,NA,NA
"844","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.844221106,NA,NA,NA,NA,NA,NA
"845","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.951650038,NA,NA,NA,NA,NA,NA
"846","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.404991948,NA,NA,NA,NA,NA,NA
"847","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.615290769,NA,NA,-0.3,NA,NA,30.4
"848","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.454085322,NA,NA,NA,NA,NA,NA
"849","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.749403341,NA,NA,NA,NA,NA,NA
"850","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.937163375,NA,NA,NA,NA,NA,NA
"851","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.562167241,NA,NA,NA,NA,NA,NA
"852","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.341768197,NA,NA,-0.8,NA,NA,31.8
"853","Colorado",2506,38.6991,"Juniperus","Juniperus communis",7.067407922,NA,NA,NA,NA,NA,NA
"854","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.023278371,NA,NA,NA,NA,NA,NA
"855","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.858301022,NA,NA,NA,NA,NA,NA
"856","Colorado",2506,38.6991,"Juniperus","Juniperus communis",7.989417989,NA,NA,NA,NA,NA,NA
"857","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.146379045,NA,NA,0.2,NA,NA,29.9
"858","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.800322061,NA,NA,NA,NA,NA,NA
"859","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.234025559,NA,NA,NA,NA,NA,NA
"860","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.920212766,NA,NA,NA,NA,NA,NA
"861","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.412459721,NA,NA,NA,NA,NA,NA
"862","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.934258583,NA,NA,1.2,NA,NA,25.3
"863","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.519657109,NA,NA,NA,NA,NA,NA
"864","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.879644165,NA,NA,NA,NA,NA,NA
"865","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.723906799,NA,NA,NA,NA,NA,NA
"866","Colorado",2506,38.6991,"Juniperus","Juniperus communis",5.437023756,NA,NA,NA,NA,NA,NA
"867","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.796033994,NA,NA,NA,NA,NA,NA
"868","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.913443831,NA,NA,NA,NA,NA,NA
"869","Colorado",2506,38.6991,"Juniperus","Juniperus communis",2.810590631,NA,NA,NA,NA,NA,NA
"870","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.765993989,NA,NA,NA,NA,NA,NA
"871","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.261950287,NA,NA,NA,NA,NA,NA
"872","Colorado",2506,38.6991,"Juniperus","Juniperus communis",2.362402614,NA,NA,NA,NA,NA,NA
"873","Colorado",2506,38.6991,"Juniperus","Juniperus communis",2.884615385,NA,NA,NA,NA,NA,NA
"874","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.487379246,NA,NA,NA,NA,NA,NA
"875","Colorado",2506,38.6991,"Juniperus","Juniperus communis",2.80857354,NA,NA,NA,NA,NA,NA
"876","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.340080972,NA,NA,NA,NA,NA,NA
"877","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.386288242,NA,NA,NA,NA,NA,NA
"878","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.104022755,NA,NA,NA,NA,NA,NA
"879","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.838517538,NA,NA,NA,NA,NA,NA
"880","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.258390355,NA,NA,NA,NA,NA,NA
"881","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.188989594,NA,NA,NA,NA,NA,NA
"882","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.75798572,NA,NA,NA,NA,NA,NA
"883","Colorado",2506,38.6991,"Juniperus","Juniperus communis",2.414965986,NA,NA,NA,NA,NA,NA
"884","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.79245283,NA,NA,NA,NA,NA,NA
"885","Colorado",2506,38.6991,"Juniperus","Juniperus communis",2.716873213,NA,NA,NA,NA,NA,NA
"886","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.400735294,NA,NA,NA,NA,NA,NA
"887","Colorado",2506,38.6991,"Juniperus","Juniperus communis",6.364040943,NA,NA,NA,NA,NA,NA
"888","Colorado",2506,38.6991,"Juniperus","Juniperus communis",4.750175932,NA,NA,NA,NA,NA,NA
"889","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.538175047,NA,NA,NA,NA,NA,NA
"890","Colorado",2506,38.6991,"Juniperus","Juniperus communis",9.263157895,NA,NA,NA,NA,NA,NA
"891","Colorado",2506,38.6991,"Juniperus","Juniperus communis",3.268119164,NA,NA,NA,NA,NA,NA
"892","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.763157895,NA,NA,NA,NA,NA,NA
"893","Colorado",2506,38.6991,"Pinus","Pinus contorta",5.440909091,NA,NA,NA,NA,NA,NA
"894","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.714,NA,NA,NA,NA,NA,NA
"895","Colorado",2506,38.6991,"Pinus","Pinus contorta",5.870454545,NA,NA,NA,NA,NA,NA
"896","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.370212766,NA,NA,NA,NA,NA,NA
"897","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.283783784,NA,NA,NA,10.49381284,NA,59.3
"898","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.16875,NA,NA,NA,NA,NA,NA
"899","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.279487179,NA,NA,NA,NA,NA,NA
"900","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.620588235,NA,NA,NA,NA,NA,NA
"901","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.136842105,NA,NA,NA,NA,NA,NA
"902","Colorado",2506,38.6991,"Pinus","Pinus contorta",3.945,NA,NA,NA,12.2561265,NA,50.1
"903","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.79047619,NA,NA,NA,NA,NA,NA
"904","Colorado",2506,38.6991,"Pinus","Pinus contorta",3.247222222,NA,NA,NA,NA,NA,NA
"905","Colorado",2506,38.6991,"Pinus","Pinus contorta",5.655,NA,NA,NA,NA,NA,NA
"906","Colorado",2506,38.6991,"Pinus","Pinus contorta",5.423529412,NA,NA,NA,NA,NA,NA
"907","Colorado",2506,38.6991,"Pinus","Pinus contorta",3.762162162,NA,NA,NA,11.9611363,NA,55.1
"908","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.3,NA,NA,NA,NA,NA,NA
"909","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.36,NA,NA,NA,NA,NA,NA
"910","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.163157895,NA,NA,NA,NA,NA,NA
"911","Colorado",2506,38.6991,"Pinus","Pinus contorta",5.651282051,NA,NA,NA,NA,NA,NA
"912","Colorado",2506,38.6991,"Pinus","Pinus contorta",3.681818182,NA,NA,NA,12.96132178,NA,47.8
"913","Colorado",2506,38.6991,"Pinus","Pinus contorta",3.897058824,NA,NA,NA,NA,NA,NA
"914","Colorado",2506,38.6991,"Pinus","Pinus contorta",2.493548387,NA,NA,NA,NA,NA,NA
"915","Colorado",2506,38.6991,"Pinus","Pinus contorta",2.635294118,NA,NA,NA,NA,NA,NA
"916","Colorado",2506,38.6991,"Pinus","Pinus contorta",2.595348837,NA,NA,NA,NA,NA,NA
"917","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.022682927,NA,NA,0.1,24.53386734,NA,27.9
"918","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.849428571,NA,NA,NA,NA,NA,NA
"919","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.338367347,NA,NA,NA,NA,NA,NA
"920","Colorado",2506,38.6991,"Pinus","Pinus contorta",4.102083333,NA,NA,NA,NA,NA,NA
"921","Colorado",2506,38.6991,"Pinus","Pinus contorta",5.868235294,NA,NA,NA,NA,NA,NA
"922","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.336842105,NA,NA,NA,NA,NA,NA
"923","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.957894737,NA,NA,NA,NA,NA,NA
"924","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.559649123,NA,NA,NA,NA,NA,NA
"925","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",4.157142857,NA,NA,NA,NA,NA,NA
"926","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.76,NA,NA,NA,NA,NA,NA
"927","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.888,NA,NA,NA,NA,NA,NA
"928","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.749056604,NA,NA,NA,NA,NA,NA
"929","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.987096774,NA,NA,NA,NA,NA,NA
"930","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.945454545,NA,NA,NA,NA,NA,NA
"931","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.626086957,NA,NA,NA,NA,NA,NA
"932","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.007936508,NA,NA,NA,NA,NA,NA
"933","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.76557377,NA,NA,NA,NA,NA,NA
"934","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",4.05,NA,NA,NA,NA,NA,NA
"935","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.23125,NA,NA,NA,NA,NA,NA
"936","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.3,NA,NA,NA,NA,NA,NA
"937","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.933333333,NA,NA,NA,NA,NA,NA
"938","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.031666667,NA,NA,NA,NA,NA,NA
"939","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.5625,NA,NA,NA,NA,NA,NA
"940","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",4.168181818,NA,NA,NA,NA,NA,NA
"941","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.161111111,NA,NA,NA,NA,NA,NA
"942","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.5375,NA,NA,NA,NA,NA,NA
"943","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3,NA,NA,NA,NA,NA,NA
"944","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.488888889,NA,NA,NA,NA,NA,NA
"945","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.736363636,NA,NA,NA,NA,NA,NA
"946","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.026984127,NA,NA,NA,NA,NA,NA
"947","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.883295455,NA,NA,1.4,10.08415123,NA,44.1
"948","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.964324324,NA,NA,NA,NA,NA,NA
"949","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.771746032,NA,NA,NA,NA,NA,NA
"950","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.875151515,NA,NA,NA,NA,NA,NA
"951","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.537115385,NA,NA,NA,NA,NA,NA
"952","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.328097826,NA,NA,0.7,7.771141568,NA,49.8
"953","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.198688525,NA,NA,NA,NA,NA,NA
"954","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.14109589,NA,NA,NA,NA,NA,NA
"955","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.359661017,NA,NA,NA,NA,NA,NA
"956","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.989224138,NA,NA,NA,NA,NA,NA
"957","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.171478873,NA,NA,0.1,14.19965626,NA,28.8
"958","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.263478261,NA,NA,NA,NA,NA,NA
"959","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.776358025,NA,NA,NA,NA,NA,NA
"960","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.874132231,NA,NA,NA,NA,NA,NA
"961","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.850978261,NA,NA,NA,NA,NA,NA
"962","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.065983607,NA,NA,0.3,14.87287685,NA,28.1
"963","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",2.931894737,NA,NA,NA,NA,NA,NA
"964","Colorado",2506,38.6991,"Juniperus","Juniperus scopulorum",3.8575,NA,NA,NA,NA,NA,NA
